method_FEN,all_cfg_paths_num
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionLocalName(EvalContext),4
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionName(EvalContext),4
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionString(EvalContext),2
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionConcat(EvalContext),4
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionStartsWith(EvalContext),2
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionEndsWith(EvalContext),2
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionSubstringBefore(EvalContext),2
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionSubstringAfter(EvalContext),2
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionSubstring(EvalContext),10
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionStringLength(EvalContext),2
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionNormalizeSpace(EvalContext),8
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionTranslate(EvalContext),4
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionBoolean(EvalContext),2
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionNot(EvalContext),2
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionNumber(EvalContext),2
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionSum(EvalContext),4
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionFloor(EvalContext),3
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionCeiling(EvalContext),3
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionRound(EvalContext),3
org.apache.commons.jxpath.ri.compiler.CoreFunction.functionFormatNumber(EvalContext),3
"org.apache.commons.jxpath.ri.compiler.CoreFunction.assertArgRange(int,int)",3
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.createNodeFactoryArray(),2
"org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getValue(String,Expression)",13
"org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getValue(String,Expression,Class)",4
"org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getPointer(String,Expression)",8
"org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.setValue(String,Expression,Object)",2
"org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.createPath(String,Expression)",26
"org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.createPathAndSetValue(String,Expression,Object)",2
"org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.setValue(String,Expression,Object,boolean)",6
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.checkSimplePath(Expression),3
"org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.removePath(String,Expression)",6
"org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.removeAll(String,Expression)",65
org.apache.commons.jxpath.ri.JXPathContextReferenceImpl.getRelativeContext(Pointer),2
"org.apache.commons.lang3.text.translate.UnicodeEscaper.translate(int,Writer)",9
"org.apache.commons.lang3.text.translate.NumericEntityEscaper.translate(int,Writer)",6
"org.apache.commons.lang3.text.translate.CodePointTranslator.translate(CharSequence,int,Writer)",2
org.apache.commons.lang3.text.StrBuilder.append(boolean),2
org.apache.commons.lang3.text.StrBuilder.append(char[]),3
"org.apache.commons.lang3.text.StrBuilder.append(char[],int,int)",7
org.apache.commons.lang3.text.StrBuilder.append(CharBuffer),3
"org.apache.commons.lang3.text.StrBuilder.append(CharBuffer,int,int)",7
org.apache.commons.lang3.text.StrBuilder.append(CharSequence),6
"org.apache.commons.lang3.text.StrBuilder.append(CharSequence,int,int)",2
org.apache.commons.lang3.text.StrBuilder.append(Object),3
org.apache.commons.lang3.text.StrBuilder.append(StrBuilder),3
"org.apache.commons.lang3.text.StrBuilder.append(StrBuilder,int,int)",7
org.apache.commons.lang3.text.StrBuilder.append(String),3
"org.apache.commons.lang3.text.StrBuilder.append(String,int,int)",7
org.apache.commons.lang3.text.StrBuilder.append(StringBuffer),3
"org.apache.commons.lang3.text.StrBuilder.append(StringBuffer,int,int)",7
org.apache.commons.lang3.text.StrBuilder.append(StringBuilder),3
"org.apache.commons.lang3.text.StrBuilder.append(StringBuilder,int,int)",7
org.apache.commons.lang3.text.StrBuilder.appendAll(Iterable),2
org.apache.commons.lang3.text.StrBuilder.appendAll(Iterator),2
org.apache.commons.lang3.text.StrBuilder.appendAll(Object[]),3
"org.apache.commons.lang3.text.StrBuilder.appendFixedWidthPadLeft(Object,int,char)",5
"org.apache.commons.lang3.text.StrBuilder.appendFixedWidthPadRight(Object,int,char)",5
org.apache.commons.lang3.text.StrBuilder.appendNewLine(),2
org.apache.commons.lang3.text.StrBuilder.appendNull(),2
"org.apache.commons.lang3.text.StrBuilder.appendPadding(int,char)",3
org.apache.commons.lang3.text.StrBuilder.appendSeparator(char),2
"org.apache.commons.lang3.text.StrBuilder.appendSeparator(char,char)",2
"org.apache.commons.lang3.text.StrBuilder.appendSeparator(char,int)",2
"org.apache.commons.lang3.text.StrBuilder.appendSeparator(String,int)",3
"org.apache.commons.lang3.text.StrBuilder.appendSeparator(String,String)",4
org.apache.commons.lang3.text.StrBuilder.appendTo(Appendable),5
"org.apache.commons.lang3.text.StrBuilder.appendWithSeparators(Object[],String)",4
org.apache.commons.lang3.text.StrBuilder.charAt(int),3
org.apache.commons.lang3.text.StrBuilder.contains(char),4
org.apache.commons.lang3.text.StrBuilder.contains(String),2
org.apache.commons.lang3.text.StrBuilder.contains(StrMatcher),2
"org.apache.commons.lang3.text.StrBuilder.delete(int,int)",2
org.apache.commons.lang3.text.StrBuilder.deleteAll(String),3
org.apache.commons.lang3.text.StrBuilder.deleteCharAt(int),3
org.apache.commons.lang3.text.StrBuilder.deleteFirst(char),4
org.apache.commons.lang3.text.StrBuilder.deleteFirst(String),3
org.apache.commons.lang3.text.StrBuilder.endsWith(String),7
org.apache.commons.lang3.text.StrBuilder.ensureCapacity(int),2
org.apache.commons.lang3.text.StrBuilder.equals(Object),3
org.apache.commons.lang3.text.StrBuilder.equals(StrBuilder),7
org.apache.commons.lang3.text.StrBuilder.equalsIgnoreCase(StrBuilder),8
org.apache.commons.lang3.text.StrBuilder.getChars(char[]),3
"org.apache.commons.lang3.text.StrBuilder.getChars(int,int,char[],int)",5
org.apache.commons.lang3.text.StrBuilder.hashCode(),2
"org.apache.commons.lang3.text.StrBuilder.indexOf(char,int)",5
"org.apache.commons.lang3.text.StrBuilder.indexOf(StrMatcher,int)",6
"org.apache.commons.lang3.text.StrBuilder.insert(int,boolean)",2
"org.apache.commons.lang3.text.StrBuilder.insert(int,char[])",3
"org.apache.commons.lang3.text.StrBuilder.insert(int,char[],int,int)",7
"org.apache.commons.lang3.text.StrBuilder.insert(int,Object)",2
"org.apache.commons.lang3.text.StrBuilder.insert(int,String)",6
org.apache.commons.lang3.text.StrBuilder.isEmpty(),2
org.apache.commons.lang3.text.StrBuilder.isNotEmpty(),2
"org.apache.commons.lang3.text.StrBuilder.lastIndexOf(char,int)",10
"org.apache.commons.lang3.text.StrBuilder.lastIndexOf(StrMatcher,int)",12
org.apache.commons.lang3.text.StrBuilder.leftString(int),3
"org.apache.commons.lang3.text.StrBuilder.midString(int,int)",8
org.apache.commons.lang3.text.StrBuilder.minimizeCapacity(),2
org.apache.commons.lang3.text.StrBuilder.readFrom(Readable),5
"org.apache.commons.lang3.text.StrBuilder.replaceAll(char,char)",4
"org.apache.commons.lang3.text.StrBuilder.replaceAll(String,String)",3
"org.apache.commons.lang3.text.StrBuilder.replaceFirst(char,char)",5
"org.apache.commons.lang3.text.StrBuilder.replaceFirst(String,String)",3
"org.apache.commons.lang3.text.StrBuilder.replaceImpl(int,int,int,String,int)",4
"org.apache.commons.lang3.text.StrBuilder.replaceImpl(StrMatcher,String,int,int,int)",10
org.apache.commons.lang3.text.StrBuilder.reverse(),3
org.apache.commons.lang3.text.StrBuilder.rightString(int),3
"org.apache.commons.lang3.text.StrBuilder.setCharAt(int,char)",3
org.apache.commons.lang3.text.StrBuilder.setLength(int),4
org.apache.commons.lang3.text.StrBuilder.setNullText(String),2
org.apache.commons.lang3.text.StrBuilder.startsWith(String),7
"org.apache.commons.lang3.text.StrBuilder.subSequence(int,int)",4
org.apache.commons.lang3.text.StrBuilder.toCharArray(),2
"org.apache.commons.lang3.text.StrBuilder.toCharArray(int,int)",2
org.apache.commons.lang3.text.StrBuilder.trim(),65
org.apache.commons.lang3.text.StrBuilder.validateIndex(int),3
"org.apache.commons.lang3.text.StrBuilder.validateRange(int,int)",5
"org.apache.commons.lang3.text.StrTokenizer.addToken(List,String)",4
org.apache.commons.lang3.text.StrTokenizer.checkTokenized(),3
org.apache.commons.lang3.text.StrTokenizer.clone(),2
org.apache.commons.lang3.text.StrTokenizer.cloneReset(),2
org.apache.commons.lang3.text.StrTokenizer.getContent(),2
org.apache.commons.lang3.text.StrTokenizer.hasNext(),2
org.apache.commons.lang3.text.StrTokenizer.hasPrevious(),2
org.apache.commons.lang3.text.StrTokenizer.next(),2
org.apache.commons.lang3.text.StrTokenizer.nextToken(),2
org.apache.commons.lang3.text.StrTokenizer.previous(),2
org.apache.commons.lang3.text.StrTokenizer.previousToken(),2
"org.apache.commons.lang3.text.StrTokenizer.readNextToken(char[],int,int,StrBuilder,List)",32
"org.apache.commons.lang3.text.StrTokenizer.readWithQuotes(char[],int,int,StrBuilder,List,int,int)",44
org.apache.commons.lang3.text.StrTokenizer.reset(String),2
org.apache.commons.lang3.text.StrTokenizer.setDelimiterMatcher(StrMatcher),2
org.apache.commons.lang3.text.StrTokenizer.setIgnoredMatcher(StrMatcher),2
org.apache.commons.lang3.text.StrTokenizer.setQuoteMatcher(StrMatcher),2
org.apache.commons.lang3.text.StrTokenizer.setTrimmerMatcher(StrMatcher),2
org.apache.commons.lang3.text.StrTokenizer.toString(),2
org.apache.commons.lang3.text.StrMatcher.charSetMatcher(char[]),3
org.apache.commons.lang3.text.StrMatcher.charSetMatcher(String),3
org.apache.commons.lang3.text.StrMatcher.stringMatcher(String),2
"org.apache.commons.lang3.text.FormattableUtils.append(CharSequence,Formatter,int,int,int,char,CharSequence)",72
"org.apache.commons.lang3.text.ExtendedMessageFormat.appendQuotedString(String,ParsePosition,StringBuilder)",25
org.apache.commons.lang3.text.ExtendedMessageFormat.equals(Object),7
org.apache.commons.lang3.text.ExtendedMessageFormat.getFormat(String),5
"org.apache.commons.lang3.text.ExtendedMessageFormat.insertFormats(String,ArrayList)",8
"org.apache.commons.lang3.text.ExtendedMessageFormat.parseFormatDescription(String,ParsePosition)",10
"org.apache.commons.lang3.text.WordUtils.capitalize(String,char[])",12
"org.apache.commons.lang3.text.WordUtils.capitalizeFully(String,char[])",6
"org.apache.commons.lang3.text.WordUtils.containsAllWords(CharSequence,CharSequence[])",8
"org.apache.commons.lang3.text.WordUtils.initials(String,char[])",10
"org.apache.commons.lang3.text.WordUtils.isDelimiter(char,char[])",2
org.apache.commons.lang3.text.WordUtils.swapCase(String),7
"org.apache.commons.lang3.text.WordUtils.uncapitalize(String,char[])",12
"org.apache.commons.lang3.AnnotationUtils.annotationArrayMemberEquals(Annotation[],Annotation[])",5
"org.apache.commons.lang3.AnnotationUtils.arrayMemberEquals(Class,Object,Object)",10
org.apache.commons.lang3.AnnotationUtils.hashCode(Annotation),26
"org.apache.commons.lang3.AnnotationUtils.hashMember(String,Object)",3
"org.apache.commons.lang3.AnnotationUtils.memberEquals(Class,Object,Object)",6
org.apache.commons.lang3.AnnotationUtils.toString(Annotation),15
org.apache.commons.lang3.BooleanUtils.and(boolean[]),4
org.apache.commons.lang3.BooleanUtils.and(Boolean[]),2
org.apache.commons.lang3.BooleanUtils.isNotFalse(Boolean),2
org.apache.commons.lang3.BooleanUtils.isNotTrue(Boolean),2
org.apache.commons.lang3.BooleanUtils.oneHot(boolean[]),6
org.apache.commons.lang3.BooleanUtils.or(boolean[]),4
org.apache.commons.lang3.BooleanUtils.or(Boolean[]),2
org.apache.commons.lang3.BooleanUtils.toBoolean(String),2
org.apache.commons.lang3.BooleanUtils.toIntegerObject(boolean),2
org.apache.commons.lang3.BooleanUtils.toIntegerObject(Boolean),3
org.apache.commons.lang3.BooleanUtils.xor(boolean[]),2
org.apache.commons.lang3.BooleanUtils.xor(Boolean[]),2
"org.apache.commons.lang3.builder.RecursiveToStringStyle.appendDetail(StringBuffer,String,Object)",4
org.apache.commons.lang3.builder.ReflectionToStringBuilder.toNoNullStringArray(Collection),2
org.apache.commons.lang3.builder.ReflectionToStringBuilder.accept(Field),40
org.apache.commons.lang3.builder.ReflectionToStringBuilder.setExcludeFieldNames(String[]),2
org.apache.commons.lang3.builder.ReflectionToStringBuilder.setIncludeFieldNames(String[]),2
org.apache.commons.lang3.builder.ReflectionToStringBuilder.setUpToClass(Class),4
org.apache.commons.lang3.builder.ReflectionToStringBuilder.toString(),5
org.apache.commons.lang3.builder.ReflectionToStringBuilder.validate(),2
org.apache.commons.lang3.builder.ToStringStyle.register(Object),2
org.apache.commons.lang3.builder.ToStringStyle.unregister(Object),3
"org.apache.commons.lang3.builder.ToStringStyle.append(StringBuffer,String,boolean[],Boolean)",3
"org.apache.commons.lang3.builder.ToStringStyle.append(StringBuffer,String,byte[],Boolean)",3
"org.apache.commons.lang3.builder.ToStringStyle.append(StringBuffer,String,char[],Boolean)",3
"org.apache.commons.lang3.builder.ToStringStyle.append(StringBuffer,String,double[],Boolean)",3
"org.apache.commons.lang3.builder.ToStringStyle.append(StringBuffer,String,float[],Boolean)",3
"org.apache.commons.lang3.builder.ToStringStyle.append(StringBuffer,String,int[],Boolean)",3
"org.apache.commons.lang3.builder.ToStringStyle.append(StringBuffer,String,long[],Boolean)",3
"org.apache.commons.lang3.builder.ToStringStyle.append(StringBuffer,String,Object,Boolean)",2
org.joda.time.base.AbstractPartial.toString(DateTimeFormatter),2
org.joda.time.base.BasePartial.toString(String),2
"org.joda.time.base.BasePartial.toString(String,Locale)",2
org.joda.time.base.AbstractInterval.contains(ReadableInstant),2
org.joda.time.base.AbstractInterval.contains(ReadableInterval),5
org.joda.time.base.AbstractInterval.overlaps(ReadableInterval),6
org.joda.time.base.AbstractInterval.isEqual(ReadableInterval),3
org.joda.time.base.AbstractInterval.isBefore(ReadableInstant),2
org.joda.time.base.AbstractInterval.isBefore(ReadableInterval),2
org.joda.time.base.AbstractInterval.isAfter(ReadableInstant),2
org.joda.time.base.AbstractInterval.isAfter(ReadableInterval),4
org.joda.time.base.AbstractInterval.toDuration(),2
org.joda.time.base.AbstractInterval.equals(Object),6
org.joda.time.base.BaseDateTime.adjustForMinMax(),3
"org.joda.time.base.BasePeriod.checkAndUpdate(DurationFieldType,int[],int)",3
org.joda.time.base.BasePeriod.setPeriod(ReadablePeriod),2
org.joda.time.base.BasePeriod.setPeriodInternal(ReadablePeriod),2
"org.joda.time.base.BasePeriod.addFieldInto(int[],DurationFieldType,int)",4
org.joda.time.base.BasePeriod.mergePeriod(ReadablePeriod),2
"org.joda.time.base.BasePeriod.mergePeriodInto(int[],ReadablePeriod)",2
org.joda.time.base.BasePeriod.addPeriod(ReadablePeriod),2
"org.joda.time.base.BasePeriod.addPeriodInto(int[],ReadablePeriod)",6
org.joda.time.base.AbstractDuration.compareTo(ReadableDuration),3
org.joda.time.base.AbstractDuration.isEqual(ReadableDuration),4
org.joda.time.base.AbstractDuration.isLongerThan(ReadableDuration),4
org.joda.time.base.AbstractDuration.isShorterThan(ReadableDuration),4
org.joda.time.base.AbstractDuration.equals(Object),4
org.joda.time.base.AbstractDuration.toString(),40
org.joda.time.base.AbstractDateTime.get(DateTimeFieldType),2
org.joda.time.base.AbstractDateTime.toCalendar(Locale),2
org.joda.time.base.AbstractDateTime.toString(String),2
"org.joda.time.base.AbstractDateTime.toString(String,Locale)",2
org.joda.time.base.AbstractPeriod.getFieldTypes(),2
org.joda.time.base.AbstractPeriod.getValues(),2
org.joda.time.base.AbstractPeriod.get(DurationFieldType),2
org.joda.time.base.AbstractPeriod.equals(Object),9
org.joda.time.base.AbstractPeriod.hashCode(),2
org.joda.time.base.AbstractPeriod.toString(PeriodFormatter),2
"org.joda.time.base.BaseSingleFieldPeriod.between(ReadableInstant,ReadableInstant,DurationFieldType)",3
"org.joda.time.base.BaseSingleFieldPeriod.between(ReadablePartial,ReadablePartial,ReadablePeriod)",9
"org.joda.time.base.BaseSingleFieldPeriod.standardPeriodIn(ReadablePeriod,long)",7
org.joda.time.base.BaseSingleFieldPeriod.getFieldType(int),2
org.joda.time.base.BaseSingleFieldPeriod.getValue(int),2
org.joda.time.base.BaseSingleFieldPeriod.get(DurationFieldType),2
org.joda.time.base.BaseSingleFieldPeriod.isSupported(DurationFieldType),2
org.joda.time.base.BaseSingleFieldPeriod.equals(Object),5
org.joda.time.base.BaseSingleFieldPeriod.compareTo(BaseSingleFieldPeriod),4
"org.joda.time.convert.ReadablePartialConverter.getChronology(Object,Chronology)",2
"org.joda.time.convert.ReadablePartialConverter.getPartialValues(ReadablePartial,Object,Chronology)",2
"org.joda.time.convert.StringConverter.getPartialValues(ReadablePartial,Object,Chronology,DateTimeFormatter)",2
"org.joda.time.convert.StringConverter.setInto(ReadWritableInterval,Object,Chronology)",45
"org.joda.time.convert.ReadableIntervalConverter.setInto(ReadWritablePeriod,Object,Chronology)",4
"org.joda.time.convert.ReadableIntervalConverter.setInto(ReadWritableInterval,Object,Chronology)",2
"org.joda.time.convert.ReadableDurationConverter.setInto(ReadWritablePeriod,Object,Chronology)",2
org.joda.time.convert.ConverterManager.getInstantConverter(Object),6
org.joda.time.convert.ConverterManager.addInstantConverter(InstantConverter),2
org.joda.time.convert.ConverterManager.removeInstantConverter(InstantConverter),2
org.joda.time.convert.ConverterManager.checkAlterInstantConverters(),2
org.joda.time.convert.ConverterManager.getPartialConverter(Object),6
org.joda.time.convert.ConverterManager.addPartialConverter(PartialConverter),2
org.joda.time.convert.ConverterManager.removePartialConverter(PartialConverter),2
org.joda.time.convert.ConverterManager.checkAlterPartialConverters(),2
org.joda.time.convert.ConverterManager.getDurationConverter(Object),6
org.joda.time.convert.ConverterManager.addDurationConverter(DurationConverter),2
org.joda.time.convert.ConverterManager.removeDurationConverter(DurationConverter),2
org.joda.time.convert.ConverterManager.checkAlterDurationConverters(),2
org.joda.time.convert.ConverterManager.getPeriodConverter(Object),6
org.joda.time.convert.ConverterManager.addPeriodConverter(PeriodConverter),2
org.joda.time.convert.ConverterManager.removePeriodConverter(PeriodConverter),2
org.joda.time.convert.ConverterManager.checkAlterPeriodConverters(),2
org.joda.time.convert.ConverterManager.getIntervalConverter(Object),6
