"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"org.apache.commons.codec.binary.BinaryCodec.toAsciiBytes(byte[])","Method","* Converts an array of raw binary data into an array of ASCII 0 and 1 character bytes - each byte is a truncated
     * char.
     *
     * @param raw
     *                  the raw binary data to convert
     * @return an array of 0 and 1 character bytes for each bit of the argument
     * @see org.apache.commons.codec.BinaryEncoder#encode(byte[])","public static byte[] toAsciiBytes(final byte[] raw) {
    if (isEmpty(raw)) {
        return EMPTY_BYTE_ARRAY;
    }
    final int rawLength = raw.length;
    // get 8 times the bytes with 3 bit shifts to the left of the length
    final byte[] l_ascii = new byte[rawLength << 3];
    /*
         * We decr index jj by 8 as we go along to not recompute indices using multiplication every time inside the
         * loop.
         */
    for (int ii = 0, jj = l_ascii.length - 1; ii < rawLength; ii++, jj -= 8) {
        for (int bits = 0; bits < BITS.length; ++bits) {
            if ((raw[ii] & BITS[bits]) == 0) {
                l_ascii[jj - bits] = '0';
            } else {
                l_ascii[jj - bits] = '1';
            }
        }
    }
    return l_ascii;
}","byte[]","public , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.toAsciiBytes(byte[]).raw","Parameter_1","Belong to org.apache.commons.codec.binary.BinaryCodec.toAsciiBytes(byte[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.toAsciiChars(byte[])","Method","* Converts an array of raw binary data into an array of ASCII 0 and 1 characters.
     *
     * @param raw
     *                  the raw binary data to convert
     * @return an array of 0 and 1 characters for each bit of the argument
     * @see org.apache.commons.codec.BinaryEncoder#encode(byte[])","public static char[] toAsciiChars(final byte[] raw) {
    if (isEmpty(raw)) {
        return EMPTY_CHAR_ARRAY;
    }
    final int rawLength = raw.length;
    // get 8 times the bytes with 3 bit shifts to the left of the length
    final char[] l_ascii = new char[rawLength << 3];
    /*
         * We decr index jj by 8 as we go along to not recompute indices using multiplication every time inside the
         * loop.
         */
    for (int ii = 0, jj = l_ascii.length - 1; ii < rawLength; ii++, jj -= 8) {
        for (int bits = 0; bits < BITS.length; ++bits) {
            if ((raw[ii] & BITS[bits]) == 0) {
                l_ascii[jj - bits] = '0';
            } else {
                l_ascii[jj - bits] = '1';
            }
        }
    }
    return l_ascii;
}","char[]","public , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.toAsciiChars(byte[]).raw","Parameter_1","Belong to org.apache.commons.codec.binary.BinaryCodec.toAsciiChars(byte[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.toAsciiString(byte[])","Method","* Converts an array of raw binary data into a String of ASCII 0 and 1 characters.
     *
     * @param raw
     *                  the raw binary data to convert
     * @return a String of 0 and 1 characters representing the binary data
     * @see org.apache.commons.codec.BinaryEncoder#encode(byte[])","public static String toAsciiString(final byte[] raw) {
    return new String(toAsciiChars(raw));
}","String","public , static ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.toAsciiString(byte[]).raw","Parameter_1","Belong to org.apache.commons.codec.binary.BinaryCodec.toAsciiString(byte[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.decode(byte[])","Method","* Decodes a byte array where each byte represents an ASCII '0' or '1'.
     *
     * @param ascii
     *                  each byte represents an ASCII '0' or '1'
     * @return the raw encoded binary where each bit corresponds to a byte in the byte array argument
     * @see org.apache.commons.codec.Decoder#decode(Object)","@Override
public byte[] decode(final byte[] ascii) {
    return fromAscii(ascii);
}","byte[]","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.decode(byte[]).ascii","Parameter_1","Belong to org.apache.commons.codec.binary.BinaryCodec.decode(byte[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.decode(Object)","Method","* Decodes a byte array where each byte represents an ASCII '0' or '1'.
     *
     * @param ascii
     *                  each byte represents an ASCII '0' or '1'
     * @return the raw encoded binary where each bit corresponds to a byte in the byte array argument
     * @throws DecoderException
     *                  if argument is not a byte[], char[] or String
     * @see org.apache.commons.codec.Decoder#decode(Object)","@Override
public Object decode(final Object ascii) throws DecoderException {
    if (ascii == null) {
        return EMPTY_BYTE_ARRAY;
    }
    if (ascii instanceof byte[]) {
        return fromAscii((byte[]) ascii);
    }
    if (ascii instanceof char[]) {
        return fromAscii((char[]) ascii);
    }
    if (ascii instanceof String) {
        return fromAscii(((String) ascii).toCharArray());
    }
    throw new DecoderException(""argument not a byte array"");
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.decode(Object).ascii","Parameter_1","Belong to org.apache.commons.codec.binary.BinaryCodec.decode(Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.encode(byte[])","Method","* Converts an array of raw binary data into an array of ASCII 0 and 1 characters.
     *
     * @param raw
     *                  the raw binary data to convert
     * @return 0 and 1 ASCII character bytes one for each bit of the argument
     * @see org.apache.commons.codec.BinaryEncoder#encode(byte[])","@Override
public byte[] encode(final byte[] raw) {
    return toAsciiBytes(raw);
}","byte[]","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.encode(byte[]).raw","Parameter_1","Belong to org.apache.commons.codec.binary.BinaryCodec.encode(byte[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.encode(Object)","Method","* Converts an array of raw binary data into an array of ASCII 0 and 1 chars.
     *
     * @param raw
     *                  the raw binary data to convert
     * @return 0 and 1 ASCII character chars one for each bit of the argument
     * @throws EncoderException
     *                  if the argument is not a byte[]
     * @see org.apache.commons.codec.Encoder#encode(Object)","@Override
public Object encode(final Object raw) throws EncoderException {
    if (!(raw instanceof byte[])) {
        throw new EncoderException(""argument not a byte array"");
    }
    return toAsciiChars((byte[]) raw);
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.encode(Object).raw","Parameter_1","Belong to org.apache.commons.codec.binary.BinaryCodec.encode(Object)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.toByteArray(String)","Method","* Decodes a String where each char of the String represents an ASCII '0' or '1'.
     *
     * @param ascii
     *                  String of '0' and '1' characters
     * @return the raw encoded binary where each bit corresponds to a byte in the byte array argument
     * @see org.apache.commons.codec.Decoder#decode(Object)","public byte[] toByteArray(final String ascii) {
    if (ascii == null) {
        return EMPTY_BYTE_ARRAY;
    }
    return fromAscii(ascii.toCharArray());
}","byte[]","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.toByteArray(String).ascii","Parameter_1","Belong to org.apache.commons.codec.binary.BinaryCodec.toByteArray(String)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.codec.binary.BinaryCodec.<init>()","Constructor","* Constructs a new instance.","public BinaryCodec() {
    // empty
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
