"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,Throwable).t","Parameter_2","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String,Throwable)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,JsonLocation)","Method","* Helper method for constructing {@link JsonParseException}
     * based on current state of the parser, except for specified
     * {@link JsonLocation} for problem location (which may not be
     * the exact current location)
     *
     * @param msg Base exception message to construct exception with
     * @param loc Error location to report
     *
     * @return Read exception (of type {@link JsonParseException}) constructed
     *
     * @since 2.13","protected JsonParseException _constructReadException(String msg, JsonLocation loc) {
    JsonParseException e = new JsonParseException(this, msg, loc);
    if (_requestPayload != null) {
        e = e.withRequestPayload(_requestPayload);
    }
    return e;
}","JsonParseException","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,JsonLocation).msg","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String,JsonLocation)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser._constructReadException(String,JsonLocation).loc","Parameter_2","Belong to com.fasterxml.jackson.core.JsonParser._constructReadException(String,JsonLocation)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.<init>()","Constructor","No Comment","protected JsonParser() {
    // @since 2.14 do use sane defaults
    _features = JsonFactory.DEFAULT_PARSER_FEATURE_FLAGS;
}","No return type","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.<init>(int)","Constructor","No Comment","protected JsonParser(int features) {
    _features = features;
}","No return type","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser.<init>(int).features","Parameter_1","Belong to com.fasterxml.jackson.core.JsonParser.<init>(int)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser$NumberType","Enum","* Enumeration of possible ""native"" (optimal) types that can be
     * used for numbers.","Enum do not obtain Source Code","No return type","public ","enum has no extends",""
"com.fasterxml.jackson.core.JsonParser$NumberType","Enum","* Enumeration of possible ""native"" (optimal) types that can be
     * used for numbers.","Enum do not obtain Source Code","No return type","public ","enum has no extends",""
"com.fasterxml.jackson.core.JsonParser$NumberType.INT","Enum Constant","No Comment","INT","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser$NumberType.LONG","Enum Constant","No Comment","LONG","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser$NumberType.BIG_INTEGER","Enum Constant","No Comment","BIG_INTEGER","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser$NumberType.FLOAT","Enum Constant","No Comment","FLOAT","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser$NumberType.DOUBLE","Enum Constant","No Comment","DOUBLE","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser$NumberType.BIG_DECIMAL","Enum Constant","No Comment","BIG_DECIMAL","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser$NumberTypeFP","Enum","* Enumeration of possible physical Floating-Point types that
     * underlying format uses. Used to indicate most accurate (and
     * efficient) representation if known (if not known,
     * {@link NumberTypeFP#UNKNOWN} is used).
     *
     * @since 2.17","Enum do not obtain Source Code","No return type","public ","enum has no extends",""
"com.fasterxml.jackson.core.JsonParser$NumberTypeFP","Enum","* Enumeration of possible physical Floating-Point types that
     * underlying format uses. Used to indicate most accurate (and
     * efficient) representation if known (if not known,
     * {@link NumberTypeFP#UNKNOWN} is used).
     *
     * @since 2.17","Enum do not obtain Source Code","No return type","public ","enum has no extends",""
"com.fasterxml.jackson.core.JsonParser$NumberTypeFP.FLOAT16","Enum Constant","* Special ""mini-float"" that some binary formats support.","FLOAT16","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"com.fasterxml.jackson.core.JsonParser$NumberTypeFP.FLOAT32","Enum Constant","* Standard IEEE-754 single-precision 32-bit binary value","FLOAT32","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
