"FEN","Type","Comment","Source Code","Return Type","Modifier","class_extends","implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.ADD_PRECEDENCE","Field","Add/subtract precedence","protected static final int ADD_PRECEDENCE = 4;","No return type","protected , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.MULTIPLY_PRECEDENCE","Field","Multiply/divide/mod precedence","protected static final int MULTIPLY_PRECEDENCE = 5;","No return type","protected , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.NEGATE_PRECEDENCE","Field","Negate precedence","protected static final int NEGATE_PRECEDENCE = 6;","No return type","protected , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.UNION_PRECEDENCE","Field","Union precedence","protected static final int UNION_PRECEDENCE = 7;","No return type","protected , static , final ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.compute(EvalContext)","Method","No Comment","@Override
public Object compute(final EvalContext context) {
    return computeValue(context);
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.compute(EvalContext).context","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperation.compute(EvalContext)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.computeValue(EvalContext)","Abstract Method","No Comment","@Override
public abstract Object computeValue(EvalContext context);","Object","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.computeValue(EvalContext).context","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperation.computeValue(EvalContext)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.getSymbol()","Abstract Method","* Returns the XPath symbol for this operation, e.g. ""+"", ""div"", etc.
     * @return String symbol","public abstract String getSymbol();","String","public , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.isSymmetric()","Abstract Method","* Returns true if the operation is not sensitive to the order of arguments,
     * e.g. ""="", ""and"" etc, and false if it is, e.g. ""&lt;="", ""div"".
     * @return boolean","protected abstract boolean isSymmetric();","boolean","protected , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.getPrecedence()","Abstract Method","* Computes the precedence of the operation.
     * @return int precedence","protected abstract int getPrecedence();","int","protected , abstract ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.toString()","Method","No Comment","@Override
public String toString() {
    if (args.length == 1) {
        return getSymbol() + parenthesize(args[0], false);
    }
    final StringBuilder buffer = new StringBuilder();
    for (int i = 0; i < args.length; i++) {
        if (i > 0) {
            buffer.append(' ');
            buffer.append(getSymbol());
            buffer.append(' ');
        }
        buffer.append(parenthesize(args[i], i == 0));
    }
    return buffer.toString();
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.parenthesize(Expression,boolean)","Method","* Wrap an expression in parens if necessary.
     * @param expression other Expression
     * @param left whether {@code expression} is left of this one.
     * @return String","private String parenthesize(final Expression expression, final boolean left) {
    final String s = expression.toString();
    if (!(expression instanceof CoreOperation)) {
        return s;
    }
    final int compared = getPrecedence() - ((CoreOperation) expression).getPrecedence();
    if (compared < 0) {
        return s;
    }
    if (compared == 0 && (isSymmetric() || left)) {
        return s;
    }
    return '(' + s + ')';
}","String","private ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.parenthesize(Expression,boolean).expression","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperation.parenthesize(Expression,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.parenthesize(Expression,boolean).left","Parameter_2","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperation.parenthesize(Expression,boolean)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.<init>(Expression[])","Constructor","* Create a new CoreOperation.
     * @param args Expression[]","public CoreOperation(final Expression[] args) {
    super(args);
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperation.<init>(Expression[]).args","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperation.<init>(Expression[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationAdd","Class","* Implementation of {@link Expression} for the operation ""+"".","Class do not obtain Source Code","No return type","public ","org.apache.commons.jxpath.ri.compiler.CoreOperation",""
"org.apache.commons.jxpath.ri.compiler.CoreOperationAdd.computeValue(EvalContext)","Method","No Comment","@Override
public Object computeValue(final EvalContext context) {
    double s = 0.0;
    for (final Expression arg : args) {
        s += InfoSetUtil.doubleValue(arg.computeValue(context));
    }
    return Double.valueOf(s);
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationAdd.computeValue(EvalContext).context","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationAdd.computeValue(EvalContext)","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationAdd.getPrecedence()","Method","No Comment","@Override
protected int getPrecedence() {
    return ADD_PRECEDENCE;
}","int","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationAdd.isSymmetric()","Method","No Comment","@Override
protected boolean isSymmetric() {
    return true;
}","boolean","protected ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationAdd.getSymbol()","Method","No Comment","@Override
public String getSymbol() {
    return ""+"";
}","String","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationAdd.<init>(Expression[])","Constructor","* Create a new CoreOperationAdd.
     * @param args Expression arguments to add together.","public CoreOperationAdd(final Expression[] args) {
    super(args);
}","No return type","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationAdd.<init>(Expression[]).args","Parameter_1","Belong to org.apache.commons.jxpath.ri.compiler.CoreOperationAdd.<init>(Expression[])","Parameter has not source code","No return type","No modifier","method/parameter/variable has no extends","method/parameter/variable has no implements"
"org.apache.commons.jxpath.ri.compiler.CoreOperationNegate","Class","* Implementation of {@link Expression} for the operation unary ""-"".","Class do not obtain Source Code","No return type","public ","org.apache.commons.jxpath.ri.compiler.CoreOperation",""
"org.apache.commons.jxpath.ri.compiler.CoreOperationNegate.computeValue(EvalContext)","Method","No Comment","@Override
public Object computeValue(final EvalContext context) {
    final double a = InfoSetUtil.doubleValue(args[0].computeValue(context));
    return Double.valueOf(-a);
}","Object","public ","method/parameter/variable has no extends","method/parameter/variable has no implements"
